2019-02-04 15:32:04,676 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:32:13,592 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:32:13,698 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:32:15,174 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:32:15,191 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:32:19,973 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:32:20,063 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:32:20,986 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:32:21,003 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:33:00,256 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:33:00,344 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:33:02,898 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:33:02,926 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:33:09,059 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:33:09,140 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:33:10,098 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:33:10,115 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:33:17,523 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:33:17,638 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:33:18,723 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:33:18,740 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:33:35,145 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:33:35,266 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:33:36,157 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:33:36,173 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:33:49,891 - DEBUG - 68 - events.ajax.views.stacked - events - stacked - events - N94G - 30 - 46
2019-02-04 15:33:49,910 - DEBUG - 47 - excursions.ajax.excursions.technology.stacked - Technology excursion details : 371 : False : True
2019-02-04 15:35:11,220 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:35:11,309 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:35:12,068 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
